,time,SOA,O2C
750,1.2517,45.9646,0.37748000000000004
751,1.2533,45.9822,0.37748000000000004
752,1.255,45.9998,0.37746999999999997
753,1.2567,46.0173,0.37746999999999997
754,1.2583,46.0347,0.37746999999999997
755,1.26,46.0522,0.37746
756,1.2617,46.0695,0.37746
757,1.2633,46.0869,0.37745
758,1.265,46.1042,0.37745
759,1.2667,46.1215,0.37744
760,1.2683,46.1387,0.37744
761,1.27,46.1559,0.37743000000000004
762,1.2717,46.173,0.37743000000000004
763,1.2733,46.1902,0.37742
764,1.275,46.2072,0.37742
765,1.2767,46.2243,0.37740999999999997
766,1.2783,46.2413,0.37740999999999997
767,1.28,46.2582,0.3774
768,1.2817,46.2751,0.3774
769,1.2833,46.292,0.3774
770,1.285,46.3089,0.37739
771,1.2867,46.3257,0.37739
772,1.2883,46.3424,0.37738
773,1.29,46.3592,0.37738
774,1.2917,46.3759,0.37737
775,1.2933,46.3925,0.37737
776,1.295,46.4091,0.37736
777,1.2967,46.4257,0.37736
778,1.2983,46.4423,0.37735
779,1.3,46.4588,0.37735
780,1.3017,46.4752,0.37735
781,1.3033,46.4917,0.37734
782,1.305,46.5081,0.37734
783,1.3067,46.5244,0.37733
784,1.3083,46.5408,0.37733
785,1.31,46.5571,0.37732
786,1.3117,46.5733,0.37732
787,1.3133,46.5895,0.37732
788,1.315,46.6057,0.37731
789,1.3167,46.6219,0.37731
790,1.3183,46.638,0.3773
791,1.32,46.654,0.3773
792,1.3217,46.6701,0.37729
793,1.3233,46.6861,0.37729
794,1.325,46.7021,0.37729
